match_id,rate_div2,rate_div1,writer,categary,content,href,level_div1,level_div2,date,problem_id,name
5870,81.41%,92.81%,vorthys,"Simple Search, Iteration",problems/1948,http://community.topcoder.com/stat?c=problem_statement&pm=1948,1,2,12.22.2004,1948,TwoTurtledoves
5871,,33.33%,lars2520,Geometry,problems/3485,http://community.topcoder.com/stat?c=problem_statement&pm=3485,3,,12.28.2004,3485,Triangulation
5869,,69.54%,legakis,"Brute Force, Simple Math",problems/2989,http://community.topcoder.com/stat?c=problem_statement&pm=2989,1,,12.18.2004,2989,QuizShow
5871,81.61%,,Kawigi,String Manipulation,problems/3077,http://community.topcoder.com/stat?c=problem_statement&pm=3077,,1,12.28.2004,3077,SignatureDecorator
5871,76.19%,,Kawigi,"Encryption/Compression, Simple Math, String Manipulation",problems/3094,http://community.topcoder.com/stat?c=problem_statement&pm=3094,,3,12.28.2004,3094,ImageSteganography
6515,,95.24%,timmac,"Advanced Math, Dynamic Programming",problems/3486,http://community.topcoder.com/stat?c=problem_statement&pm=3486,3,,01.05.2005,3486,TestScores
5870,98.42%,,vorthys,String Manipulation,problems/3452,http://community.topcoder.com/stat?c=problem_statement&pm=3452,,1,12.22.2004,3452,InsideOut
5871,,68.50%,Kawigi,Dynamic Programming,problems/3098,http://community.topcoder.com/stat?c=problem_statement&pm=3098,2,,12.28.2004,3098,ComboBoxKeystrokes
6515,79.87%,,the_one_smiley,"String Manipulation, String Parsing",problems/3489,http://community.topcoder.com/stat?c=problem_statement&pm=3489,,1,01.05.2005,3489,VLNString
6515,,36.89%,timmac,"Math, Simulation",problems/3443,http://community.topcoder.com/stat?c=problem_statement&pm=3443,2,,01.05.2005,3443,OneArmedBandit
6527,,59.82%,lars2520,"Dynamic Programming, Math",problems/3510,http://community.topcoder.com/stat?c=problem_statement&pm=3510,3,,01.11.2005,3510,NestedRandomness
6515,23.33%,38.26%,the_one_smiley,"Geometry, Simple Math",problems/3498,http://community.topcoder.com/stat?c=problem_statement&pm=3498,1,3,01.05.2005,3498,ManhattanMovement
6527,,54.42%,lars2520,"Simple Math, String Parsing",problems/3507,http://community.topcoder.com/stat?c=problem_statement&pm=3507,1,,01.11.2005,3507,TimeOfPossession
6526,,21.54%,lars2520,Dynamic Programming,problems/3504,http://community.topcoder.com/stat?c=problem_statement&pm=3504,3,,01.11.2005,3504,Justify
6525,,66.67%,lars2520,"Simple Math, String Parsing",problems/3502,http://community.topcoder.com/stat?c=problem_statement&pm=3502,3,,01.11.2005,3502,TimeAnalysis
6526,,88.73%,lars2520,String Manipulation,problems/3506,http://community.topcoder.com/stat?c=problem_statement&pm=3506,1,,01.11.2005,3506,ImageEnlarger
6523,,75.68%,dgoodman,"Simple Math, Sorting",problems/3477,http://community.topcoder.com/stat?c=problem_statement&pm=3477,1,,01.11.2005,3477,Fairness
6524,,36.13%,vorthys,Sorting,problems/3492,http://community.topcoder.com/stat?c=problem_statement&pm=3492,3,,01.11.2005,3492,Inversions
6528,,89.75%,Yarin,"Simulation, Sorting",problems/3478,http://community.topcoder.com/stat?c=problem_statement&pm=3478,1,,01.15.2005,3478,ChessTournament
6528,,27.71%,Yarin,"Dynamic Programming, Search",problems/3480,http://community.topcoder.com/stat?c=problem_statement&pm=3480,3,,01.15.2005,3480,ChessMatch
6523,,81.97%,dgoodman,"Recursion, Search",problems/3473,http://community.topcoder.com/stat?c=problem_statement&pm=3473,2,,01.11.2005,3473,LandMines
6524,,89.17%,vorthys,"Simple Search, Iteration",problems/3497,http://community.topcoder.com/stat?c=problem_statement&pm=3497,1,,01.11.2005,3497,Hiking
6529,,81.45%,lars2520,"Advanced Math, Sorting",problems/3436,http://community.topcoder.com/stat?c=problem_statement&pm=3436,2,,01.19.2005,3436,NthFraction
6525,,73.23%,lars2520,Sorting,problems/3505,http://community.topcoder.com/stat?c=problem_statement&pm=3505,1,,01.11.2005,3505,DictionarySorter
6515,75.90%,,the_one_smiley,"Simple Math, String Parsing",problems/3493,http://community.topcoder.com/stat?c=problem_statement&pm=3493,,2,01.05.2005,3493,ExperimentalAnalyzer
6516,35.71%,,timmac,"Dynamic Programming, Recursion, Simple Math",problems/3515,http://community.topcoder.com/stat?c=problem_statement&pm=3515,,3,01.22.2005,3515,TreePlanting
6516,89.63%,,timmac,"Simple Search, Iteration, String Manipulation",problems/3532,http://community.topcoder.com/stat?c=problem_statement&pm=3532,,1,01.22.2005,3532,StringCompare
5869,87.37%,,lars2520,Simple Math,problems/1774,http://community.topcoder.com/stat?c=problem_statement&pm=1774,,1,12.18.2004,1774,MostProfitable
6529,,50.00%,lars2520,"Math, Search",problems/3501,http://community.topcoder.com/stat?c=problem_statement&pm=3501,3,,01.19.2005,3501,Driving
6528,,93.49%,Yarin,Dynamic Programming,problems/3509,http://community.topcoder.com/stat?c=problem_statement&pm=3509,2,,01.15.2005,3509,ChessKnight
6529,,91.21%,lars2520,String Manipulation,problems/3475,http://community.topcoder.com/stat?c=problem_statement&pm=3475,1,,01.19.2005,3475,CalendarHTML
6530,,37.10%,lars2520,"Dynamic Programming, Graph Theory",problems/3481,http://community.topcoder.com/stat?c=problem_statement&pm=3481,2,,01.26.2005,3481,PackageShipping
6516,,46.37%,timmac,"Dynamic Programming, Simple Math, Simple Search, Iteration",problems/3518,http://community.topcoder.com/stat?c=problem_statement&pm=3518,2,,01.22.2005,3518,TreeSpreading
6517,89.86%,,,Simple Math,problems/1768,http://community.topcoder.com/stat?c=problem_statement&pm=1768,,1,01.27.2005,1768,ProfitCalculator
6516,,31.33%,timmac,"Advanced Math, Geometry, Search, Simple Search, Iteration",problems/3514,http://community.topcoder.com/stat?c=problem_statement&pm=3514,3,,01.22.2005,3514,QuadrilateralSearch
6530,,33.33%,lars2520,"Brute Force, Simple Math",problems/3483,http://community.topcoder.com/stat?c=problem_statement&pm=3483,1,,01.26.2005,3483,AutoAdjust
6517,,33.33%,dgoodman,"Graph Theory, Recursion, String Parsing",problems/3517,http://community.topcoder.com/stat?c=problem_statement&pm=3517,3,,01.27.2005,3517,Loopy
6517,9.38%,,dgoodman,"Recursion, Search",problems/3516,http://community.topcoder.com/stat?c=problem_statement&pm=3516,,3,01.27.2005,3516,DeadCode
6517,0.00%,23.17%,dgoodman,"Simple Math, Simple Search, Iteration, Simulation, Sorting",problems/2958,http://community.topcoder.com/stat?c=problem_statement&pm=2958,1,2,01.27.2005,2958,BikeRace
6517,,78.26%,dgoodman,"Dynamic Programming, Recursion",problems/3491,http://community.topcoder.com/stat?c=problem_statement&pm=3491,2,,01.27.2005,3491,BagsOfGold
6531,,65.00%,vorthys,Graph Theory,problems/3449,http://community.topcoder.com/stat?c=problem_statement&pm=3449,2,,02.02.2005,3449,Triptych
6518,27.06%,,AdrianKuegel,Sorting,problems/3539,http://community.topcoder.com/stat?c=problem_statement&pm=3539,,1,01.31.2005,3539,Highscore
6518,,44.00%,AdrianKuegel,"Math, Recursion, Simulation",problems/3068,http://community.topcoder.com/stat?c=problem_statement&pm=3068,3,,01.31.2005,3068,Hangman42
6518,,52.27%,AdrianKuegel,Dynamic Programming,problems/3078,http://community.topcoder.com/stat?c=problem_statement&pm=3078,2,,01.31.2005,3078,BusinessPlan
6531,,71.74%,vorthys,Greedy,problems/3467,http://community.topcoder.com/stat?c=problem_statement&pm=3467,1,,02.02.2005,3467,MusicLicenses
6519,31.34%,68.92%,AdminBrett,"Math, Search",problems/3561,http://community.topcoder.com/stat?c=problem_statement&pm=3561,1,2,02.08.2005,3561,SortEstimate
6519,,44.64%,AdminBrett,Math,problems/3564,http://community.topcoder.com/stat?c=problem_statement&pm=3564,2,,02.08.2005,3564,PascalCount
6530,,66.67%,lars2520,Brute Force,problems/3441,http://community.topcoder.com/stat?c=problem_statement&pm=3441,3,,01.26.2005,3441,DFAReversal
6516,82.18%,96.27%,timmac,"Sorting, String Manipulation, String Parsing",problems/3520,http://community.topcoder.com/stat?c=problem_statement&pm=3520,1,2,01.22.2005,3520,ClientsList
6518,54.55%,84.65%,AdrianKuegel,"Brute Force, Simulation",problems/3080,http://community.topcoder.com/stat?c=problem_statement&pm=3080,1,2,01.31.2005,3080,Cafeteria
6518,50.00%,,AdrianKuegel,Graph Theory,problems/3521,http://community.topcoder.com/stat?c=problem_statement&pm=3521,,3,01.31.2005,3521,SnowClearing
6519,,82.46%,AdminBrett,Math,problems/3046,http://community.topcoder.com/stat?c=problem_statement&pm=3046,3,,02.08.2005,3046,MultiReplacer
6520,,47.66%,lars2520,Advanced Math,problems/3943,http://community.topcoder.com/stat?c=problem_statement&pm=3943,2,,02.19.2005,3943,LargeSignTest
6531,,60.00%,vorthys,Recursion,problems/3522,http://community.topcoder.com/stat?c=problem_statement&pm=3522,3,,02.02.2005,3522,HanoiDistance
6520,82.70%,97.50%,lars2520,"Simple Math, String Manipulation",problems/3946,http://community.topcoder.com/stat?c=problem_statement&pm=3946,1,2,02.19.2005,3946,Stitch
6520,,0.00%,lars2520,"Advanced Math, Brute Force",problems/3942,http://community.topcoder.com/stat?c=problem_statement&pm=3942,3,,02.19.2005,3942,Mixture
6520,90.39%,,Eeyore,"Simple Math, String Manipulation",problems/2405,http://community.topcoder.com/stat?c=problem_statement&pm=2405,,1,02.19.2005,2405,GolfScore
6521,46.88%,,timmac,"Greedy, Math, Simulation",problems/3971,http://community.topcoder.com/stat?c=problem_statement&pm=3971,,3,02.23.2005,3971,StockHistory
6519,46.43%,,AdminBrett,Dynamic Programming,problems/3448,http://community.topcoder.com/stat?c=problem_statement&pm=3448,,3,02.08.2005,3448,DeserializeSequence
6521,,38.89%,timmac,"Brute Force, Recursion, Search",problems/3924,http://community.topcoder.com/stat?c=problem_statement&pm=3924,2,,02.23.2005,3924,CommunicableDisease
6521,,21.95%,timmac,"Dynamic Programming, Math, Simulation",problems/3923,http://community.topcoder.com/stat?c=problem_statement&pm=3923,3,,02.23.2005,3923,SalesPromotion
6532,,77.11%,ValD,Graph Theory,problems/3935,http://community.topcoder.com/stat?c=problem_statement&pm=3935,2,,03.03.2005,3935,SmartWordToy
6521,55.73%,83.73%,timmac,"Brute Force, Search, String Manipulation",problems/3972,http://community.topcoder.com/stat?c=problem_statement&pm=3972,1,2,02.23.2005,3972,WordFind
6521,95.83%,,,Simple Math,problems/1862,http://community.topcoder.com/stat?c=problem_statement&pm=1862,,1,02.23.2005,1862,BritishCoins
6532,31.68%,,ValD,"Dynamic Programming, Graph Theory, Sorting",problems/3937,http://community.topcoder.com/stat?c=problem_statement&pm=3937,,3,03.03.2005,3937,AutoMarket
6532,78.99%,100.00%,ValD,"Simple Math, Simulation",problems/3994,http://community.topcoder.com/stat?c=problem_statement&pm=3994,1,2,03.03.2005,3994,PipeCuts
6519,96.32%,,AdminBrett,Brute Force,problems/3560,http://community.topcoder.com/stat?c=problem_statement&pm=3560,,1,02.08.2005,3560,InequalityChecker
6550,,33.33%,dgoodman,"Advanced Math, Simple Search, Iteration",problems/3499,http://community.topcoder.com/stat?c=problem_statement&pm=3499,2,,03.10.2005,3499,Symbolic
6552,,75.00%,Yarin,"Brute Force, Recursion, String Parsing",problems/3999,http://community.topcoder.com/stat?c=problem_statement&pm=3999,1,,03.10.2005,3999,VariableDeclaration
6551,,87.50%,dgoodman,"Dynamic Programming, Greedy",problems/3933,http://community.topcoder.com/stat?c=problem_statement&pm=3933,2,,03.10.2005,3933,Switching
6532,94.58%,,lars2520,String Manipulation,problems/4017,http://community.topcoder.com/stat?c=problem_statement&pm=4017,,1,03.03.2005,4017,JustifyText
6552,,100.00%,Yarin,"Geometry, Math",problems/3992,http://community.topcoder.com/stat?c=problem_statement&pm=3992,2,,03.10.2005,3992,CheckerPolygon
6550,,85.71%,dgoodman,"Geometry, Math",problems/3932,http://community.topcoder.com/stat?c=problem_statement&pm=3932,1,,03.10.2005,3932,Buoyancy
6532,,61.70%,ValD,"Dynamic Programming, Simple Math",problems/3936,http://community.topcoder.com/stat?c=problem_statement&pm=3936,3,,03.03.2005,3936,DiskCut
6554,,,dgoodman,"Advanced Math, Search",problems/3565,http://community.topcoder.com/stat?c=problem_statement&pm=3565,3,,03.11.2005,3565,LocalMax
6551,,100.00%,dgoodman,"Brute Force, Graph Theory",problems/3950,http://community.topcoder.com/stat?c=problem_statement&pm=3950,1,,03.10.2005,3950,Shouting
6551,,60.00%,dgoodman,"Brute Force, Search",problems/2873,http://community.topcoder.com/stat?c=problem_statement&pm=2873,3,,03.10.2005,2873,ChartError
6552,,,Yarin,"Dynamic Programming, Geometry",problems/3471,http://community.topcoder.com/stat?c=problem_statement&pm=3471,3,,03.10.2005,3471,CableWoes
6553,,50.00%,Yarin,"Brute Force, Greedy, Search",problems/3978,http://community.topcoder.com/stat?c=problem_statement&pm=3978,3,,03.11.2005,3978,ConnectingPoints
6554,,,lars2520,"Graph Theory, Recursion, Search, Sorting",problems/4005,http://community.topcoder.com/stat?c=problem_statement&pm=4005,2,,03.11.2005,4005,BasicSorting
6553,,66.67%,vorthys,Greedy,problems/3957,http://community.topcoder.com/stat?c=problem_statement&pm=3957,2,,03.11.2005,3957,Indivisible
6554,,66.67%,vorthys,Dynamic Programming,problems/4018,http://community.topcoder.com/stat?c=problem_statement&pm=4018,1,,03.11.2005,4018,BadSubstrings
6553,,100.00%,lars2520,"Dynamic Programming, Encryption/Compression, String Manipulation",problems/3961,http://community.topcoder.com/stat?c=problem_statement&pm=3961,1,,03.11.2005,3961,RunLengthPlus
6533,,58.18%,AdminBrett,"Brute Force, Recursion",problems/3998,http://community.topcoder.com/stat?c=problem_statement&pm=3998,2,,03.16.2005,3998,WeirdRooks
6533,,40.62%,AdminBrett,Sorting,problems/3968,http://community.topcoder.com/stat?c=problem_statement&pm=3968,3,,03.16.2005,3968,HowUnsorted
6520,58.33%,,lars2520,"Greedy, Sorting",problems/3945,http://community.topcoder.com/stat?c=problem_statement&pm=3945,,3,02.19.2005,3945,ProgramSchedule
6534,5.83%,37.62%,the_one_smiley,"Simple Math, Simple Search, Iteration",problems/4427,http://community.topcoder.com/stat?c=problem_statement&pm=4427,1,2,03.22.2005,4427,StepperMotor
6534,,29.17%,the_one_smiley,"Geometry, Math, Search",problems/4022,http://community.topcoder.com/stat?c=problem_statement&pm=4022,3,,03.22.2005,4022,RemoteRover
6533,38.78%,,AdminBrett,String Parsing,problems/4021,http://community.topcoder.com/stat?c=problem_statement&pm=4021,,3,03.16.2005,4021,DerivationDisplay
6534,,56.56%,the_one_smiley,"Geometry, Math",problems/4436,http://community.topcoder.com/stat?c=problem_statement&pm=4436,2,,03.22.2005,4436,PerforatedSheet
6535,,33.33%,Jan_Kuipers,Graph Theory,problems/3530,http://community.topcoder.com/stat?c=problem_statement&pm=3530,3,,04.02.2005,3530,Parking
6535,,60.82%,dimkadimon,"Advanced Math, Search",problems/4459,http://community.topcoder.com/stat?c=problem_statement&pm=4459,2,,04.02.2005,4459,HammingNumbers
6535,91.80%,,dimkadimon,"Simple Math, String Parsing",problems/4448,http://community.topcoder.com/stat?c=problem_statement&pm=4448,,1,04.02.2005,4448,MassiveNumbers
6534,17.39%,,the_one_smiley,"Graph Theory, Sorting, String Parsing",problems/4020,http://community.topcoder.com/stat?c=problem_statement&pm=4020,,3,03.22.2005,4020,AcademicJournal
6533,83.70%,,AdminBrett,"Simple Search, Iteration",problems/3995,http://community.topcoder.com/stat?c=problem_statement&pm=3995,,1,03.16.2005,3995,ComboLength
6535,65.12%,,dimkadimon,"Simple Math, String Parsing",problems/4460,http://community.topcoder.com/stat?c=problem_statement&pm=4460,,3,04.02.2005,4460,ComputerExpert
6535,79.78%,95.36%,dimkadimon,"String Manipulation, String Parsing",problems/1585,http://community.topcoder.com/stat?c=problem_statement&pm=1585,1,2,04.02.2005,1585,BusinessTasks
6536,,78.57%,legakis,"Geometry, Search",problems/4461,http://community.topcoder.com/stat?c=problem_statement&pm=4461,3,,04.06.2005,4461,MirrorPlacement
6550,,80.00%,dgoodman,"Advanced Math, Dynamic Programming",problems/3563,http://community.topcoder.com/stat?c=problem_statement&pm=3563,3,,03.10.2005,3563,Disaster
6536,,91.55%,legakis,"Dynamic Programming, Simple Math",problems/3944,http://community.topcoder.com/stat?c=problem_statement&pm=3944,2,,04.06.2005,3944,CakeDivision
6534,68.08%,,the_one_smiley,Simple Math,problems/4019,http://community.topcoder.com/stat?c=problem_statement&pm=4019,,1,03.22.2005,4019,NoisySensor
6533,62.74%,87.72%,AdminBrett,"Simple Math, Simulation",problems/3055,http://community.topcoder.com/stat?c=problem_statement&pm=3055,1,2,03.16.2005,3055,FractionSplit
6537,79.10%,,AdminBrett,"Recursion, Simple Math",problems/4505,http://community.topcoder.com/stat?c=problem_statement&pm=4505,,3,04.14.2005,4505,RedundantStrings
6536,54.84%,,legakis,"Geometry, Simple Math, Simple Search, Iteration",problems/4462,http://community.topcoder.com/stat?c=problem_statement&pm=4462,,3,04.06.2005,4462,MirrorPath
6537,,51.33%,AdminBrett,"Dynamic Programming, Search",problems/4506,http://community.topcoder.com/stat?c=problem_statement&pm=4506,2,,04.14.2005,4506,SequenceSync
6536,78.76%,,lars2520,String Manipulation,problems/4484,http://community.topcoder.com/stat?c=problem_statement&pm=4484,,1,04.06.2005,4484,Cards
6538,,52.98%,supernova,Simulation,problems/3555,http://community.topcoder.com/stat?c=problem_statement&pm=3555,2,,04.18.2005,3555,MatchCounting
6536,52.73%,90.85%,legakis,"Geometry, Simple Math",problems/4463,http://community.topcoder.com/stat?c=problem_statement&pm=4463,1,2,04.06.2005,4463,BoxUnion
6538,,33.33%,supernova,Geometry,problems/4439,http://community.topcoder.com/stat?c=problem_statement&pm=4439,3,,04.18.2005,4439,HiddenTriangles
6538,71.88%,,supernova,"Simple Search, Iteration",problems/3556,http://community.topcoder.com/stat?c=problem_statement&pm=3556,,1,04.18.2005,3556,Barbecue
6537,88.89%,98.51%,AdminBrett,Simulation,problems/4504,http://community.topcoder.com/stat?c=problem_statement&pm=4504,1,2,04.14.2005,4504,PrintScheduler
6539,,25.00%,Jan_Kuipers,Geometry,problems/4567,http://community.topcoder.com/stat?c=problem_statement&pm=4567,2,,04.30.2005,4567,WatchTower
6539,20.93%,52.75%,Jan_Kuipers,Brute Force,problems/4455,http://community.topcoder.com/stat?c=problem_statement&pm=4455,1,2,04.30.2005,4455,TravellingByTrain
6538,77.78%,89.52%,supernova,"Brute Force, Simple Math",problems/3543,http://community.topcoder.com/stat?c=problem_statement&pm=3543,1,2,04.18.2005,3543,ATaleOfThreeCities
6539,46.25%,,Jan_Kuipers,"Brute Force, Simple Search, Iteration, String Manipulation",problems/3527,http://community.topcoder.com/stat?c=problem_statement&pm=3527,,1,04.30.2005,3527,Pronunciation
6539,,44.90%,Jan_Kuipers,Dynamic Programming,problems/4457,http://community.topcoder.com/stat?c=problem_statement&pm=4457,3,,04.30.2005,4457,MailArchiving
7216,46.26%,83.15%,timmac,"Search, Sorting, String Manipulation, String Parsing",problems/4485,http://community.topcoder.com/stat?c=problem_statement&pm=4485,1,2,05.04.2005,4485,ReportAccess
6538,65.91%,,supernova,"Math, Simulation",problems/4481,http://community.topcoder.com/stat?c=problem_statement&pm=4481,,3,04.18.2005,4481,DivisibilityCriteria
6539,5.88%,,Jan_Kuipers,Dynamic Programming,problems/3529,http://community.topcoder.com/stat?c=problem_statement&pm=3529,,3,04.30.2005,3529,MoneyExchange
7216,,53.78%,timmac,"Search, Simple Math",problems/4574,http://community.topcoder.com/stat?c=problem_statement&pm=4574,2,,05.04.2005,4574,BrokenCalculator
6537,97.94%,,AdminBrett,"Brute Force, Simple Search, Iteration",problems/4503,http://community.topcoder.com/stat?c=problem_statement&pm=4503,,1,04.14.2005,4503,ArrayHash
7216,40.00%,,timmac,"Advanced Math, Geometry, Graph Theory, Search",problems/4501,http://community.topcoder.com/stat?c=problem_statement&pm=4501,,3,05.04.2005,4501,AirTravel
7217,41.67%,,gepa,"Dynamic Programming, Graph Theory, Simple Math",problems/4451,http://community.topcoder.com/stat?c=problem_statement&pm=4451,,3,05.14.2005,4451,NumberSplit
7217,93.21%,,gepa,"Simulation, Sorting",problems/4564,http://community.topcoder.com/stat?c=problem_statement&pm=4564,,1,05.14.2005,4564,TeamSplit
7217,,100.00%,gepa,"Graph Theory, Recursion, Simple Math",problems/4489,http://community.topcoder.com/stat?c=problem_statement&pm=4489,3,,05.14.2005,4489,PolyominoCut
7216,,39.13%,timmac,"Geometry, Search",problems/4425,http://community.topcoder.com/stat?c=problem_statement&pm=4425,3,,05.04.2005,4425,PatternCutting
7218,63.00%,93.65%,Olexiy,"Brute Force, Simple Math",problems/3043,http://community.topcoder.com/stat?c=problem_statement&pm=3043,1,2,05.17.2005,3043,Generators
6537,,56.25%,AdminBrett,"Math, String Manipulation",problems/3050,http://community.topcoder.com/stat?c=problem_statement&pm=3050,3,,04.14.2005,3050,SquareLanguage
7218,,31.82%,Olexiy,Simulation,problems/4582,http://community.topcoder.com/stat?c=problem_statement&pm=4582,3,,05.17.2005,4582,TwoKings
7218,50.00%,,Olexiy,"Brute Force, Math",problems/4004,http://community.topcoder.com/stat?c=problem_statement&pm=4004,,3,05.17.2005,4004,FastSpider
7218,57.14%,,Olexiy,"Simple Math, Simple Search, Iteration",problems/4510,http://community.topcoder.com/stat?c=problem_statement&pm=4510,,1,05.17.2005,4510,ComputationalComplexity
7217,,79.00%,gepa,"Dynamic Programming, Math",problems/4450,http://community.topcoder.com/stat?c=problem_statement&pm=4450,2,,05.14.2005,4450,DiceThrows
7218,,73.68%,Olexiy,"Advanced Math, Brute Force, Simulation",problems/4453,http://community.topcoder.com/stat?c=problem_statement&pm=4453,2,,05.17.2005,4453,TopFive
7219,,12.07%,logged,"Search, Simulation",problems/4465,http://community.topcoder.com/stat?c=problem_statement&pm=4465,3,,05.23.2005,4465,ConnectFour
7219,71.95%,79.41%,logged,Greedy,problems/4507,http://community.topcoder.com/stat?c=problem_statement&pm=4507,1,3,05.23.2005,4507,CircleDance
7220,69.23%,95.12%,Enogipe,"Brute Force, Math",problems/4487,http://community.topcoder.com/stat?c=problem_statement&pm=4487,1,2,06.01.2005,4487,Flush
7219,89.29%,,logged,"Simple Search, Iteration, Simulation",problems/4464,http://community.topcoder.com/stat?c=problem_statement&pm=4464,,2,05.23.2005,4464,PhonePad
7220,,14.29%,vorthys,Graph Theory,problems/4587,http://community.topcoder.com/stat?c=problem_statement&pm=4587,3,,06.01.2005,4587,SandTimers
7217,64.44%,71.15%,gepa,"Simple Search, Iteration, Simulation",problems/4490,http://community.topcoder.com/stat?c=problem_statement&pm=4490,1,2,05.14.2005,4490,GuessCard
7220,95.12%,,Enogipe,Simple Math,problems/4561,http://community.topcoder.com/stat?c=problem_statement&pm=4561,,1,06.01.2005,4561,Straights
7220,23.08%,,Enogipe,"Dynamic Programming, Greedy",problems/4502,http://community.topcoder.com/stat?c=problem_statement&pm=4502,,3,06.01.2005,4502,CardCosts
7219,,96.12%,logged,Geometry,problems/4509,http://community.topcoder.com/stat?c=problem_statement&pm=4509,2,,05.23.2005,4509,Polyline
7220,,64.29%,vorthys,Dynamic Programming,problems/4572,http://community.topcoder.com/stat?c=problem_statement&pm=4572,2,,06.01.2005,4572,BikeLock
7221,86.01%,,Andrew_Lazarev,String Manipulation,problems/4469,http://community.topcoder.com/stat?c=problem_statement&pm=4469,,1,06.09.2005,4469,CalcTest
7219,92.92%,,lars2520,Simple Math,problems/4588,http://community.topcoder.com/stat?c=problem_statement&pm=4588,,1,05.23.2005,4588,Grader
7221,,83.41%,Andrew_Lazarev,String Manipulation,problems/4470,http://community.topcoder.com/stat?c=problem_statement&pm=4470,1,,06.09.2005,4470,PiCalculator
7216,25.86%,,timmac,Math,problems/4500,http://community.topcoder.com/stat?c=problem_statement&pm=4500,,1,05.04.2005,4500,BlackjackWinner
7222,77.78%,,lars2520,Simple Math,problems/4610,http://community.topcoder.com/stat?c=problem_statement&pm=4610,,1,06.18.2005,4610,TriangleType
7222,,65.38%,dgoodman,Dynamic Programming,problems/3487,http://community.topcoder.com/stat?c=problem_statement&pm=3487,3,,06.18.2005,3487,Necklaces
7221,,36.18%,Andrew_Lazarev,"Brute Force, Math",problems/4519,http://community.topcoder.com/stat?c=problem_statement&pm=4519,3,,06.09.2005,4519,CalcRoot
7222,,28.00%,dgoodman,"Graph Theory, Sorting, String Manipulation",problems/875,http://community.topcoder.com/stat?c=problem_statement&pm=875,2,,06.18.2005,875,WordTrain
7222,79.45%,,dgoodman,"Brute Force, Simple Math",problems/4522,http://community.topcoder.com/stat?c=problem_statement&pm=4522,,2,06.18.2005,4522,FracCount
7223,51.02%,71.53%,NeverMore,"Simple Search, Iteration",problems/3523,http://community.topcoder.com/stat?c=problem_statement&pm=3523,1,2,06.21.2005,3523,WordPattern
7223,86.69%,,NeverMore,String Manipulation,problems/3524,http://community.topcoder.com/stat?c=problem_statement&pm=3524,,1,06.21.2005,3524,SyllableCounter
7222,,77.27%,dgoodman,Math,problems/4495,http://community.topcoder.com/stat?c=problem_statement&pm=4495,1,,06.18.2005,4495,Musical
7223,,61.64%,lars2520,"Dynamic Programming, Recursion",problems/4612,http://community.topcoder.com/stat?c=problem_statement&pm=4612,3,,06.21.2005,4612,ClockManagement
7223,47.01%,,NeverMore,Dynamic Programming,problems/3545,http://community.topcoder.com/stat?c=problem_statement&pm=3545,,3,06.21.2005,3545,BitStrings
7224,,53.85%,AdminBrett,Geometry,problems/3996,http://community.topcoder.com/stat?c=problem_statement&pm=3996,3,,06.29.2005,3996,CultureGrowth
7224,73.16%,,AdminBrett,"Simple Search, Iteration",problems/4613,http://community.topcoder.com/stat?c=problem_statement&pm=4613,,1,06.29.2005,4613,ChatTranscript
7223,,74.78%,NeverMore,Dynamic Programming,problems/3525,http://community.topcoder.com/stat?c=problem_statement&pm=3525,2,,06.21.2005,3525,ContractWork
7222,64.86%,,dgoodman,String Manipulation,problems/4521,http://community.topcoder.com/stat?c=problem_statement&pm=4521,,3,06.18.2005,4521,Speller
7224,0.00%,71.57%,AdminBrett,"Dynamic Programming, Math, Recursion",problems/4616,http://community.topcoder.com/stat?c=problem_statement&pm=4616,1,3,06.29.2005,4616,TableSeating
7224,83.80%,,AdminBrett,String Parsing,problems/4615,http://community.topcoder.com/stat?c=problem_statement&pm=4615,,2,06.29.2005,4615,FieldPairParse
7221,9.88%,47.35%,Andrew_Lazarev,Brute Force,problems/4472,http://community.topcoder.com/stat?c=problem_statement&pm=4472,2,3,06.09.2005,4472,CalcButton
7225,,38.76%,Jan_Kuipers,Dynamic Programming,problems/4571,http://community.topcoder.com/stat?c=problem_statement&pm=4571,2,,07.07.2005,4571,TVWatching
7225,,72.00%,Jan_Kuipers,Geometry,problems/4559,http://community.topcoder.com/stat?c=problem_statement&pm=4559,3,,07.07.2005,4559,ConvexPolygons
7225,50.00%,,Softwalker,"Search, String Manipulation, String Parsing",problems/4589,http://community.topcoder.com/stat?c=problem_statement&pm=4589,,3,07.07.2005,4589,Acronyms
7226,32.45%,70.83%,dimkadimon,"Brute Force, Simple Search, Iteration, String Manipulation",problems/4624,http://community.topcoder.com/stat?c=problem_statement&pm=4624,1,2,07.12.2005,4624,SMS
7221,39.46%,,Andrew_Lazarev,"Brute Force, Simple Math, String Manipulation",problems/4562,http://community.topcoder.com/stat?c=problem_statement&pm=4562,,2,06.09.2005,4562,Conglutination
7225,91.32%,,Softwalker,Simple Math,problems/4566,http://community.topcoder.com/stat?c=problem_statement&pm=4566,,1,07.07.2005,4566,ColorCode
7226,,90.48%,dimkadimon,"Greedy, Sorting",problems/4625,http://community.topcoder.com/stat?c=problem_statement&pm=4625,3,,07.12.2005,4625,MusicCompilation
