match_id,rate_div2,rate_div1,writer,categary,content,href,level_div1,level_div2,date,problem_id,name
10011,,59.22%,slex,Greedy,problems/6479,http://community.topcoder.com/stat?c=problem_statement&pm=6479,2,,12.21.2006,6479,Shopping
10011,84.32%,,slex,"Simulation, String Manipulation",problems/7266,http://community.topcoder.com/stat?c=problem_statement&pm=7266,,1,12.21.2006,7266,SantaGifts
10011,,86.32%,slex,Geometry,problems/7265,http://community.topcoder.com/stat?c=problem_statement&pm=7265,3,,12.21.2006,7265,HiddenSquares
10011,55.77%,,slex,Brute Force,problems/7261,http://community.topcoder.com/stat?c=problem_statement&pm=7261,,3,12.21.2006,7261,ChristmasTree
10011,57.14%,92.86%,slex,"Brute Force, Graph Theory",problems/7280,http://community.topcoder.com/stat?c=problem_statement&pm=7280,1,2,12.21.2006,7280,CarolsSinging
10077,,78.69%,Vedensky,Dynamic Programming,problems/7241,http://community.topcoder.com/stat?c=problem_statement&pm=7241,3,,12.27.2006,7241,Staircase
10077,,96.40%,Vedensky,Brute Force,problems/7276,http://community.topcoder.com/stat?c=problem_statement&pm=7276,1,,12.27.2006,7276,ManyNumbers
10077,,89.39%,Vedensky,Math,problems/6586,http://community.topcoder.com/stat?c=problem_statement&pm=6586,2,,12.27.2006,6586,LuckyFives
10012,55.79%,,andrewzta,"Brute Force, Simple Math",problems/7277,http://community.topcoder.com/stat?c=problem_statement&pm=7277,,1,12.28.2006,7277,TextStatistics
10012,17.27%,,andrewzta,"Search, Simple Math",problems/7323,http://community.topcoder.com/stat?c=problem_statement&pm=7323,,3,12.28.2006,7323,Squares
10012,,11.11%,andrewzta,"Brute Force, Simple Search, Iteration",problems/6402,http://community.topcoder.com/stat?c=problem_statement&pm=6402,2,,12.28.2006,6402,RestoringPolygon
10012,,50.82%,andrewzta,"Greedy, Search",problems/6175,http://community.topcoder.com/stat?c=problem_statement&pm=6175,3,,12.28.2006,6175,LadderPermutation
10012,35.88%,72.94%,andrewzta,"Greedy, Simple Math, Sorting",problems/7309,http://community.topcoder.com/stat?c=problem_statement&pm=7309,1,2,12.28.2006,7309,CreatePairs
10650,,85.86%,gevak,"Greedy, Sorting",problems/6745,http://community.topcoder.com/stat?c=problem_statement&pm=6745,1,,01.03.2007,6745,ThirdBuyDiscount
10650,,54.17%,gevak,Recursion,problems/7321,http://community.topcoder.com/stat?c=problem_statement&pm=7321,2,,01.03.2007,7321,CompressedString
10650,,50.00%,gevak,Dynamic Programming,problems/6744,http://community.topcoder.com/stat?c=problem_statement&pm=6744,3,,01.03.2007,6744,CoolNumbers
10657,,25.00%,misof,"Geometry, Math",problems/7295,http://community.topcoder.com/stat?c=problem_statement&pm=7295,3,,01.04.2007,7295,ThreeBuses
10657,0.00%,10.24%,misof,Greedy,problems/7294,http://community.topcoder.com/stat?c=problem_statement&pm=7294,2,3,01.04.2007,7294,RepeatedPatterns
10657,93.61%,,misof,"Simple Search, Iteration, String Manipulation",problems/7259,http://community.topcoder.com/stat?c=problem_statement&pm=7259,,1,01.04.2007,7259,ChessboardPattern
10657,33.64%,64.75%,misof,Simple Math,problems/7291,http://community.topcoder.com/stat?c=problem_statement&pm=7291,1,2,01.04.2007,7291,BirthNumbersValidator
10651,,93.03%,lovro,String Manipulation,problems/7331,http://community.topcoder.com/stat?c=problem_statement&pm=7331,1,,01.08.2007,7331,BrickMystery
10651,,57.62%,lovro,"Simulation, Sorting",problems/7330,http://community.topcoder.com/stat?c=problem_statement&pm=7330,2,,01.08.2007,7330,Armies
10651,,29.41%,lovro,"Graph Theory, Simulation",problems/7329,http://community.topcoder.com/stat?c=problem_statement&pm=7329,3,,01.08.2007,7329,AdaptiveRouting
10658,67.52%,,Andrew_Lazarev,Brute Force,problems/7358,http://community.topcoder.com/stat?c=problem_statement&pm=7358,,1,01.13.2007,7358,SupermarketDiscount
10658,,68.46%,Andrew_Lazarev,Graph Theory,problems/7246,http://community.topcoder.com/stat?c=problem_statement&pm=7246,3,,01.13.2007,7246,Terrorists
10658,84.41%,,Andrew_Lazarev,"Simple Math, Simulation",problems/7245,http://community.topcoder.com/stat?c=problem_statement&pm=7245,,2,01.13.2007,7245,KnightTour
10658,15.79%,78.86%,Andrew_Lazarev,"Dynamic Programming, Math",problems/7244,http://community.topcoder.com/stat?c=problem_statement&pm=7244,2,3,01.13.2007,7244,ExtendedHappyNumbers
10658,,58.40%,Andrew_Lazarev,Math,problems/7249,http://community.topcoder.com/stat?c=problem_statement&pm=7249,1,,01.13.2007,7249,EncodedSum
10652,,96.97%,supernova,"Brute Force, Simple Search, Iteration",problems/6882,http://community.topcoder.com/stat?c=problem_statement&pm=6882,1,,01.15.2007,6882,SwappingMarbles
10652,,69.23%,supernova,"Simple Math, Simulation",problems/7318,http://community.topcoder.com/stat?c=problem_statement&pm=7318,2,,01.15.2007,7318,ProdCalc
10652,,80.65%,supernova,Dynamic Programming,problems/6883,http://community.topcoder.com/stat?c=problem_statement&pm=6883,3,,01.15.2007,6883,ForestGarbage
10659,81.90%,,soul-net,"Greedy, Search",problems/7279,http://community.topcoder.com/stat?c=problem_statement&pm=7279,,1,01.17.2007,7279,Palindromize
10659,,70.91%,soul-net,"Math, Sorting",problems/7384,http://community.topcoder.com/stat?c=problem_statement&pm=7384,3,,01.17.2007,7384,RandomFights
10659,22.19%,60.00%,soul-net,"Simple Math, Simple Search, Iteration",problems/6835,http://community.topcoder.com/stat?c=problem_statement&pm=6835,1,2,01.17.2007,6835,Multifactorial
10659,47.06%,,soul-net,"Dynamic Programming, Math, Sorting",problems/7363,http://community.topcoder.com/stat?c=problem_statement&pm=7363,,3,01.17.2007,7363,MinimumVariancePartition
10653,,98.19%,jmzero,"Simple Math, String Manipulation",problems/6557,http://community.topcoder.com/stat?c=problem_statement&pm=6557,1,,01.22.2007,6557,ReverseSums
10659,,41.34%,soul-net,Graph Theory,problems/7337,http://community.topcoder.com/stat?c=problem_statement&pm=7337,2,,01.17.2007,7337,ExpensiveTravel
10653,,27.27%,jmzero,"Dynamic Programming, Greedy",problems/6583,http://community.topcoder.com/stat?c=problem_statement&pm=6583,3,,01.22.2007,6583,FiveStarPatterns
10653,,81.58%,jmzero,"Recursion, Simple Math",problems/6509,http://community.topcoder.com/stat?c=problem_statement&pm=6509,2,,01.22.2007,6509,CommutePlan
10660,96.06%,,dgoodman,String Manipulation,problems/6090,http://community.topcoder.com/stat?c=problem_statement&pm=6090,,1,01.25.2007,6090,VowelLatin
10660,,27.78%,dgoodman,Geometry,problems/7336,http://community.topcoder.com/stat?c=problem_statement&pm=7336,3,,01.25.2007,7336,Shadow
10660,55.04%,76.26%,dgoodman,"Sorting, String Manipulation",problems/7313,http://community.topcoder.com/stat?c=problem_statement&pm=7313,1,2,01.25.2007,7313,ServiceNames
10660,15.28%,,dgoodman,"Simple Math, Simple Search, Iteration",problems/7350,http://community.topcoder.com/stat?c=problem_statement&pm=7350,,3,01.25.2007,7350,MostLikely
10660,,22.52%,dgoodman,"Math, Search, Sorting",problems/7351,http://community.topcoder.com/stat?c=problem_statement&pm=7351,2,,01.25.2007,7351,LikelyWord
10654,,45.64%,DStepanenko,Simulation,problems/7288,http://community.topcoder.com/stat?c=problem_statement&pm=7288,2,,01.29.2007,7288,GoodAndBadPostmen
10654,,86.89%,DStepanenko,Simulation,problems/7429,http://community.topcoder.com/stat?c=problem_statement&pm=7429,1,,01.29.2007,7429,HowManyBirthdays
10654,,25.00%,DStepanenko,Dynamic Programming,problems/7388,http://community.topcoder.com/stat?c=problem_statement&pm=7388,3,,01.29.2007,7388,AcidRain
10661,93.49%,,soul-net,"Greedy, Search",problems/7406,http://community.topcoder.com/stat?c=problem_statement&pm=7406,,1,02.03.2007,7406,Palindromize2
10661,,40.74%,soul-net,Dynamic Programming,problems/7418,http://community.topcoder.com/stat?c=problem_statement&pm=7418,3,,02.03.2007,7418,CountPalindromes
10661,24.20%,55.23%,soul-net,"Search, Sorting",problems/7417,http://community.topcoder.com/stat?c=problem_statement&pm=7417,1,2,02.03.2007,7417,CardStraights
10661,,60.62%,soul-net,"Search, Sorting",problems/7473,http://community.topcoder.com/stat?c=problem_statement&pm=7473,2,,02.03.2007,7473,BuildingAdvertise
10661,55.77%,,soul-net,"Math, Recursion",problems/7407,http://community.topcoder.com/stat?c=problem_statement&pm=7407,,3,02.03.2007,7407,AnagramList
10655,,92.65%,connect4,String Parsing,problems/7425,http://community.topcoder.com/stat?c=problem_statement&pm=7425,1,,02.05.2007,7425,TrafficReport
10655,,34.12%,connect4,"Greedy, String Parsing",problems/6823,http://community.topcoder.com/stat?c=problem_statement&pm=6823,3,,02.05.2007,6823,LicensePlate
10655,,66.94%,connect4,Simulation,problems/7374,http://community.topcoder.com/stat?c=problem_statement&pm=7374,2,,02.05.2007,7374,HighwayJam
10662,,86.24%,misof,"Dynamic Programming, Math",problems/7289,http://community.topcoder.com/stat?c=problem_statement&pm=7289,2,,02.07.2007,7289,RandomSwaps
10662,,44.23%,misof,"Greedy, Math",problems/7424,http://community.topcoder.com/stat?c=problem_statement&pm=7424,3,,02.07.2007,7424,CakeParty
10662,0.00%,,misof,"Brute Force, Search",problems/7387,http://community.topcoder.com/stat?c=problem_statement&pm=7387,,3,02.07.2007,7387,NewOperator
10662,19.04%,56.51%,misof,"Brute Force, Simple Math, Simple Search, Iteration",problems/7386,http://community.topcoder.com/stat?c=problem_statement&pm=7386,1,2,02.07.2007,7386,ImprovingStatistics
10662,95.50%,,misof,"Simple Math, String Manipulation",problems/7385,http://community.topcoder.com/stat?c=problem_statement&pm=7385,,1,02.07.2007,7385,BinaryIncrementation
10656,,66.28%,Uranium-235,Simulation,problems/7428,http://community.topcoder.com/stat?c=problem_statement&pm=7428,2,,02.12.2007,7428,SpecialDay
10656,,33.33%,Uranium-235,"Brute Force, Search, String Parsing",problems/6868,http://community.topcoder.com/stat?c=problem_statement&pm=6868,3,,02.12.2007,6868,SuperPasture
10656,,92.41%,Uranium-235,Simulation,problems/7237,http://community.topcoder.com/stat?c=problem_statement&pm=7237,1,,02.12.2007,7237,BoulderRace
10663,,81.67%,_efer_,"Dynamic Programming, Recursion, Simple Math",problems/7422,http://community.topcoder.com/stat?c=problem_statement&pm=7422,2,,02.14.2007,7422,TestBettingStrategy
10663,,81.82%,_efer_,"Graph Theory, Greedy, Search",problems/6539,http://community.topcoder.com/stat?c=problem_statement&pm=6539,3,,02.14.2007,6539,RPSTournament
10663,52.38%,,_efer_,"Dynamic Programming, Search, String Parsing",problems/7423,http://community.topcoder.com/stat?c=problem_statement&pm=7423,,3,02.14.2007,7423,OnTime
10663,62.35%,82.03%,_efer_,"Simple Search, Iteration, Simulation, String Parsing",problems/7420,http://community.topcoder.com/stat?c=problem_statement&pm=7420,1,2,02.14.2007,7420,BusTrip
10663,57.75%,,_efer_,"Simple Search, Iteration, Simulation",problems/7421,http://community.topcoder.com/stat?c=problem_statement&pm=7421,,1,02.14.2007,7421,BettingStrategy
10664,14.13%,59.64%,Mike Mirzayanov,Dynamic Programming,problems/7504,http://community.topcoder.com/stat?c=problem_statement&pm=7504,1,2,02.20.2007,7504,ProblemsToSolve
10664,,66.67%,Mike Mirzayanov,Graph Theory,problems/7507,http://community.topcoder.com/stat?c=problem_statement&pm=7507,3,,02.20.2007,7507,VegetableGarden
10664,95.90%,,Mike Mirzayanov,String Manipulation,problems/7503,http://community.topcoder.com/stat?c=problem_statement&pm=7503,,1,02.20.2007,7503,CssPropertyConverter
10702,,88.64%,VitalyGoldstein,"Simple Search, Iteration",problems/7494,http://community.topcoder.com/stat?c=problem_statement&pm=7494,2,,02.26.2007,7494,TwoTrains
10664,4.17%,42.09%,Mike Mirzayanov,Graph Theory,problems/7505,http://community.topcoder.com/stat?c=problem_statement&pm=7505,2,3,02.20.2007,7505,CsCourses
10703,,97.37%,andrewzta,"Simple Math, Simple Search, Iteration",problems/7523,http://community.topcoder.com/stat?c=problem_statement&pm=7523,1,,02.26.2007,7523,TriangleConstruction
10703,,76.92%,andrewzta,"Simple Search, Iteration",problems/7500,http://community.topcoder.com/stat?c=problem_statement&pm=7500,2,,02.26.2007,7500,SortingPhotos
10702,,100.00%,VitalyGoldstein,"Simple Search, Iteration, String Parsing",problems/7525,http://community.topcoder.com/stat?c=problem_statement&pm=7525,1,,02.26.2007,7525,SearchDisks
10703,,31.03%,andrewzta,Math,problems/7502,http://community.topcoder.com/stat?c=problem_statement&pm=7502,3,,02.26.2007,7502,MultiprocessorProgramming
10702,,30.30%,VitalyGoldstein,Search,problems/7522,http://community.topcoder.com/stat?c=problem_statement&pm=7522,3,,02.26.2007,7522,CrazyCompetition
10706,,96.15%,AdminBrett,Brute Force,problems/4697,http://community.topcoder.com/stat?c=problem_statement&pm=4697,1,,03.06.2007,4697,ProductSet
10706,,38.46%,AdminBrett,Graph Theory,problems/7495,http://community.topcoder.com/stat?c=problem_statement&pm=7495,3,,03.06.2007,7495,WordConnect
10705,,61.90%,tywok,"Dynamic Programming, Graph Theory",problems/7514,http://community.topcoder.com/stat?c=problem_statement&pm=7514,3,,03.06.2007,7514,FamilyTravel
10705,,93.41%,tywok,"Simple Search, Iteration, Simulation",problems/7515,http://community.topcoder.com/stat?c=problem_statement&pm=7515,2,,03.06.2007,7515,CountingCrowds
10706,,60.87%,AdminBrett,String Manipulation,problems/7518,http://community.topcoder.com/stat?c=problem_statement&pm=7518,2,,03.06.2007,7518,DigitMask
10705,,98.25%,tywok,"Simple Math, Simulation",problems/7342,http://community.topcoder.com/stat?c=problem_statement&pm=7342,1,,03.06.2007,7342,BadExam
10718,,33.33%,timmac,"Brute Force, Math",problems/7563,http://community.topcoder.com/stat?c=problem_statement&pm=7563,3,,03.08.2007,7563,YahtzeeAdversary
10716,,73.81%,Mike Mirzayanov,String Parsing,problems/7547,http://community.topcoder.com/stat?c=problem_statement&pm=7547,2,,03.08.2007,7547,PulseDial
10718,,52.00%,timmac,"Advanced Math, Recursion, Sorting",problems/7565,http://community.topcoder.com/stat?c=problem_statement&pm=7565,2,,03.08.2007,7565,FractionPoints
10718,,94.12%,timmac,"Simple Search, Iteration",problems/7570,http://community.topcoder.com/stat?c=problem_statement&pm=7570,1,,03.08.2007,7570,ItemizedList
10716,,75.00%,Mike Mirzayanov,Simulation,problems/7549,http://community.topcoder.com/stat?c=problem_statement&pm=7549,3,,03.08.2007,7549,FireSimulation
10716,,93.33%,Mike Mirzayanov,Simple Math,problems/7546,http://community.topcoder.com/stat?c=problem_statement&pm=7546,1,,03.08.2007,7546,CellularPhoneTarif
10665,,11.11%,radeye,"Dynamic Programming, Geometry, Math",problems/6876,http://community.topcoder.com/stat?c=problem_statement&pm=6876,3,,03.10.2007,6876,ValidPlates
10665,3.85%,29.20%,pure_,"Graph Theory, Search",problems/7512,http://community.topcoder.com/stat?c=problem_statement&pm=7512,2,3,03.10.2007,7512,LandAndSea
10665,83.42%,92.22%,pure_,Simple Math,problems/7397,http://community.topcoder.com/stat?c=problem_statement&pm=7397,1,2,03.10.2007,7397,KLastNonZeroDigits
10665,78.54%,,pure_,"Brute Force, String Manipulation",problems/7585,http://community.topcoder.com/stat?c=problem_statement&pm=7585,,1,03.10.2007,7585,ChangingString
10714,,89.47%,ged,Greedy,problems/7534,http://community.topcoder.com/stat?c=problem_statement&pm=7534,2,,03.12.2007,7534,PipePatcher
10715,,86.49%,gevak,Brute Force,problems/6532,http://community.topcoder.com/stat?c=problem_statement&pm=6532,3,,03.12.2007,6532,LatticeCrossword
10714,,85.00%,ged,String Manipulation,problems/7572,http://community.topcoder.com/stat?c=problem_statement&pm=7572,1,,03.12.2007,7572,FrequentPairs
10715,,86.27%,gevak,"Simple Search, Iteration",problems/7535,http://community.topcoder.com/stat?c=problem_statement&pm=7535,1,,03.12.2007,7535,LargestCountry
10715,,92.50%,gevak,"Simple Search, Iteration",problems/7536,http://community.topcoder.com/stat?c=problem_statement&pm=7536,2,,03.12.2007,7536,ChangingSeats
10714,,58.82%,ged,Simple Math,problems/6458,http://community.topcoder.com/stat?c=problem_statement&pm=6458,3,,03.12.2007,6458,CalculatorDisplay
10666,75.96%,94.26%,Kawigi,"Sorting, String Manipulation",problems/7411,http://community.topcoder.com/stat?c=problem_statement&pm=7411,1,2,03.14.2007,7411,TagalogDictionary
10666,75.71%,,Kawigi,Math,problems/7413,http://community.topcoder.com/stat?c=problem_statement&pm=7413,,3,03.14.2007,7413,ReverseUnnaturalBaseConversion
10666,,48.39%,Kawigi,"Graph Theory, Simulation",problems/7412,http://community.topcoder.com/stat?c=problem_statement&pm=7412,3,,03.14.2007,7412,DrivingAround
10666,,55.74%,Kawigi,"Dynamic Programming, String Parsing",problems/7415,http://community.topcoder.com/stat?c=problem_statement&pm=7415,2,,03.14.2007,7415,ReverseResources
10666,95.14%,,Kawigi,Simple Math,problems/7410,http://community.topcoder.com/stat?c=problem_statement&pm=7410,,1,03.14.2007,7410,DegreesToRadians
10729,,92.50%,gevak,"Simple Search, Iteration, String Manipulation",problems/7607,http://community.topcoder.com/stat?c=problem_statement&pm=7607,1,,03.19.2007,7607,Kings
10720,,80.00%,andrewzta,"Search, String Parsing",problems/7496,http://community.topcoder.com/stat?c=problem_statement&pm=7496,3,,03.19.2007,7496,Provinces
10729,,50.00%,gevak,Dynamic Programming,problems/7537,http://community.topcoder.com/stat?c=problem_statement&pm=7537,3,,03.19.2007,7537,GamesSchedule
10729,,77.78%,gevak,Brute Force,problems/7609,http://community.topcoder.com/stat?c=problem_statement&pm=7609,2,,03.19.2007,7609,DividingRectangle
10720,,86.21%,andrewzta,"Search, Sorting, String Parsing",problems/7556,http://community.topcoder.com/stat?c=problem_statement&pm=7556,2,,03.19.2007,7556,ColorfulDisks
10720,,97.06%,andrewzta,"Simple Search, Iteration",problems/7555,http://community.topcoder.com/stat?c=problem_statement&pm=7555,1,,03.19.2007,7555,BrokenKeyboardRepair
10667,,82.88%,connect4,"Brute Force, Math",problems/6784,http://community.topcoder.com/stat?c=problem_statement&pm=6784,3,,03.22.2007,6784,RefactorableNumber
10667,83.89%,,connect4,"Simple Search, Iteration",problems/7533,http://community.topcoder.com/stat?c=problem_statement&pm=7533,,1,03.22.2007,7533,PersistentNumber
10667,,68.49%,connect4,"Dynamic Programming, Search",problems/6802,http://community.topcoder.com/stat?c=problem_statement&pm=6802,2,,03.22.2007,6802,MoneyGame
10667,12.96%,,connect4,Brute Force,problems/7509,http://community.topcoder.com/stat?c=problem_statement&pm=7509,,3,03.22.2007,7509,Mafia
10667,45.60%,73.76%,connect4,Brute Force,problems/7476,http://community.topcoder.com/stat?c=problem_statement&pm=7476,1,2,03.22.2007,7476,CDPlayer
10713,,65.62%,_efer_,"Greedy, String Manipulation",problems/7528,http://community.topcoder.com/stat?c=problem_statement&pm=7528,2,,03.26.2007,7528,StringOfNumbers
10713,,22.58%,_efer_,"Greedy, Search, Simulation",problems/7648,http://community.topcoder.com/stat?c=problem_statement&pm=7648,3,,03.26.2007,7648,SafeDrive
10713,,100.00%,_efer_,"Simple Search, Iteration, Simulation",problems/7612,http://community.topcoder.com/stat?c=problem_statement&pm=7612,1,,03.26.2007,7612,CandyBoxes
10721,,81.82%,andrewzta,"Graph Theory, Greedy, String Parsing",problems/7308,http://community.topcoder.com/stat?c=problem_statement&pm=7308,3,,03.26.2007,7308,MoreBlack
10721,,35.71%,andrewzta,"Simple Search, Iteration, String Manipulation",problems/7553,http://community.topcoder.com/stat?c=problem_statement&pm=7553,2,,03.26.2007,7553,DigramAnalysis
10721,,100.00%,andrewzta,"Simple Search, Iteration",problems/7558,http://community.topcoder.com/stat?c=problem_statement&pm=7558,1,,03.26.2007,7558,AdvertisingAgency
10668,57.92%,,Petr,"Brute Force, Encryption/Compression, String Manipulation",problems/7625,http://community.topcoder.com/stat?c=problem_statement&pm=7625,,2,03.28.2007,7625,SimpleRotationDecoder
10668,,61.23%,Petr,Simple Math,problems/7252,http://community.topcoder.com/stat?c=problem_statement&pm=7252,1,,03.28.2007,7252,VolleyballTournament
10668,,84.62%,Petr,Dynamic Programming,problems/7332,http://community.topcoder.com/stat?c=problem_statement&pm=7332,3,,03.28.2007,7332,FairTournament
10668,9.64%,34.38%,Petr,Simulation,problems/7540,http://community.topcoder.com/stat?c=problem_statement&pm=7540,2,3,03.28.2007,7540,QuantumAlchemy
10668,47.62%,,Petr,Simple Math,problems/7576,http://community.topcoder.com/stat?c=problem_statement&pm=7576,,1,03.28.2007,7576,Chessboard
10730,,75.47%,dgoodman,"Simple Search, Iteration",problems/7634,http://community.topcoder.com/stat?c=problem_statement&pm=7634,1,,03.29.2007,7634,Snaky
10730,,89.89%,dgoodman,"Brute Force, String Parsing",problems/7619,http://community.topcoder.com/stat?c=problem_statement&pm=7619,2,,03.29.2007,7619,Bigital
10730,,26.32%,dgoodman,"Geometry, Search",problems/7479,http://community.topcoder.com/stat?c=problem_statement&pm=7479,3,,03.29.2007,7479,Alarmed
10731,,33.91%,Olexiy,Dynamic Programming,problems/7641,http://community.topcoder.com/stat?c=problem_statement&pm=7641,3,,03.31.2007,7641,BuildTheBestTeam
10731,,94.93%,Olexiy,"Simple Search, Iteration",problems/7627,http://community.topcoder.com/stat?c=problem_statement&pm=7627,1,,03.31.2007,7627,BuildATeam
10735,,88.35%,legakis,Simple Math,problems/7642,http://community.topcoder.com/stat?c=problem_statement&pm=7642,1,,04.03.2007,7642,PacketRepack
10731,,90.67%,Olexiy,Math,problems/7538,http://community.topcoder.com/stat?c=problem_statement&pm=7538,2,,03.31.2007,7538,BasketballStandings
10735,,44.78%,legakis,"Dynamic Programming, Simple Math",problems/6641,http://community.topcoder.com/stat?c=problem_statement&pm=6641,2,,04.03.2007,6641,MemorizingPi
10738,,62.79%,dgoodman,Search,problems/7571,http://community.topcoder.com/stat?c=problem_statement&pm=7571,1,,04.07.2007,7571,Turnpike
10735,,38.89%,legakis,"Dynamic Programming, Math",problems/7636,http://community.topcoder.com/stat?c=problem_statement&pm=7636,3,,04.03.2007,7636,BalancingGame
10738,,83.16%,dgoodman,"Dynamic Programming, Math",problems/7316,http://community.topcoder.com/stat?c=problem_statement&pm=7316,3,,04.07.2007,7316,Destruction
10738,,43.64%,dgoodman,String Manipulation,problems/7260,http://community.topcoder.com/stat?c=problem_statement&pm=7260,2,,04.07.2007,7260,TableLabel
10742,,21.03%,Mike Mirzayanov,Dynamic Programming,problems/7520,http://community.topcoder.com/stat?c=problem_statement&pm=7520,2,,04.10.2007,7520,NavalBattle
10742,,29.46%,Mike Mirzayanov,"Advanced Math, Geometry",problems/7672,http://community.topcoder.com/stat?c=problem_statement&pm=7672,3,,04.10.2007,7672,AmbiguousWatch
10742,,40.79%,Mike Mirzayanov,"Simple Math, Simple Search, Iteration, String Manipulation",problems/7671,http://community.topcoder.com/stat?c=problem_statement&pm=7671,1,,04.10.2007,7671,AntiPalindrome
10743,,91.18%,Mike Mirzayanov,Simulation,problems/7692,http://community.topcoder.com/stat?c=problem_statement&pm=7692,1,,04.12.2007,7692,SquareCypher
10743,,51.19%,Mike Mirzayanov,"Greedy, Search",problems/7670,http://community.topcoder.com/stat?c=problem_statement&pm=7670,2,,04.12.2007,7670,RaceTrack
10743,,52.63%,Mike Mirzayanov,Graph Theory,problems/7506,http://community.topcoder.com/stat?c=problem_statement&pm=7506,3,,04.12.2007,7506,MedievalCity
10749,,20.00%,dgoodman,"Math, Search, String Manipulation",problems/7352,http://community.topcoder.com/stat?c=problem_statement&pm=7352,3,,04.14.2007,7352,Neaten
10749,,50.46%,dgoodman,Dynamic Programming,problems/7347,http://community.topcoder.com/stat?c=problem_statement&pm=7347,2,,04.14.2007,7347,WordSplit
10749,,60.50%,dgoodman,"Math, Simple Search, Iteration",problems/7615,http://community.topcoder.com/stat?c=problem_statement&pm=7615,1,,04.14.2007,7615,Defects
10669,,43.07%,rusolis,"Math, Sorting",problems/7238,http://community.topcoder.com/stat?c=problem_statement&pm=7238,2,,04.18.2007,7238,StoneGame
10669,88.85%,,rusolis,"Simple Search, Iteration, String Manipulation",problems/7650,http://community.topcoder.com/stat?c=problem_statement&pm=7650,,1,04.18.2007,7650,Trekking
10669,23.21%,51.18%,rusolis,"Geometry, Simple Math",problems/7649,http://community.topcoder.com/stat?c=problem_statement&pm=7649,1,2,04.18.2007,7649,Pathfinding
10669,,5.00%,rusolis,"Graph Theory, Greedy",problems/7239,http://community.topcoder.com/stat?c=problem_statement&pm=7239,3,,04.18.2007,7239,ByteLand
10669,5.56%,,rusolis,"Dynamic Programming, Graph Theory",problems/6763,http://community.topcoder.com/stat?c=problem_statement&pm=6763,,3,04.18.2007,6763,BikeRiding
10751,,36.63%,dgoodman,Graph Theory,problems/7335,http://community.topcoder.com/stat?c=problem_statement&pm=7335,3,,04.21.2007,7335,VotingBloc
10751,,92.71%,Olexiy,"Simple Math, String Parsing",problems/7544,http://community.topcoder.com/stat?c=problem_statement&pm=7544,1,,04.21.2007,7544,SortMaterials
10751,,49.27%,dgoodman,Math,problems/7622,http://community.topcoder.com/stat?c=problem_statement&pm=7622,2,,04.21.2007,7622,Candles
10670,,35.85%,soul-net,Geometry,problems/7683,http://community.topcoder.com/stat?c=problem_statement&pm=7683,3,,04.24.2007,7683,Meteorites
10670,,30.19%,soul-net,Dynamic Programming,problems/7682,http://community.topcoder.com/stat?c=problem_statement&pm=7682,2,,04.24.2007,7682,HeightRound
10670,7.84%,,soul-net,Dynamic Programming,problems/7684,http://community.topcoder.com/stat?c=problem_statement&pm=7684,,3,04.24.2007,7684,FastPostman
10670,82.01%,,soul-net,"Simulation, String Manipulation",problems/7681,http://community.topcoder.com/stat?c=problem_statement&pm=7681,,1,04.24.2007,7681,DiamondHunt
10670,25.26%,74.17%,soul-net,Simple Math,problems/7408,http://community.topcoder.com/stat?c=problem_statement&pm=7408,1,2,04.24.2007,7408,CommonMultiples
10759,,91.67%,Olexiy,"Dynamic Programming, Math, String Manipulation",problems/7733,http://community.topcoder.com/stat?c=problem_statement&pm=7733,1,,04.28.2007,7733,PolishNotation
10759,,62.50%,Mike Mirzayanov,"Simple Math, Simple Search, Iteration",problems/7743,http://community.topcoder.com/stat?c=problem_statement&pm=7743,2,,04.28.2007,7743,SortingInIterations
10759,,62.90%,Mike Mirzayanov,"Simple Search, Iteration",problems/7668,http://community.topcoder.com/stat?c=problem_statement&pm=7668,3,,04.28.2007,7668,FourSubstrings
10671,22.22%,,StevieT,"Dynamic Programming, Search",problems/7633,http://community.topcoder.com/stat?c=problem_statement&pm=7633,,3,05.01.2007,7633,TaxiManager
10671,,25.00%,StevieT,"Dynamic Programming, Graph Theory",problems/7541,http://community.topcoder.com/stat?c=problem_statement&pm=7541,3,,05.01.2007,7541,MetroNetwork
10671,,35.50%,StevieT,"Math, Search",problems/7584,http://community.topcoder.com/stat?c=problem_statement&pm=7584,2,,05.01.2007,7584,FlightScheduler
10671,80.73%,,StevieT,"Simple Math, Sorting",problems/7652,http://community.topcoder.com/stat?c=problem_statement&pm=7652,,1,05.01.2007,7652,CarBuyer
10671,11.51%,33.41%,StevieT,"Geometry, Simple Math, Simulation",problems/7741,http://community.topcoder.com/stat?c=problem_statement&pm=7741,1,2,05.01.2007,7741,Aircraft
10672,90.10%,,soul-net,"Greedy, Simulation",problems/7752,http://community.topcoder.com/stat?c=problem_statement&pm=7752,,1,05.09.2007,7752,OptimalList
10672,,49.00%,soul-net,"Search, Sorting",problems/7760,http://community.topcoder.com/stat?c=problem_statement&pm=7760,2,,05.09.2007,7760,RailwayTickets
10672,,21.82%,soul-net,"Graph Theory, Greedy, Recursion",problems/7751,http://community.topcoder.com/stat?c=problem_statement&pm=7751,3,,05.09.2007,7751,NormalizingTrees
